DATE,TCL_AT,TCL_LT,TCL_HT,TEMP_EF_CAP,TEMP_EF_DONGNAM,TEMP_EF_DAEGYUNG,TEMP_EF_CHOONG,TEMP_EF_HONAM,TEMP_EF_MEAN,POWER_WATER,POWER_FIRE,POWER_NUCLEAR,POWER_NAEYEON,POWER_GROUP,POWER_TRANS,POWER_GAS,POWER_JUNG,POWER_MOO,POWER_YOU,POWER_LNG,ELEC_ALL,ELEC_FAMILY,ELEC_PUBLIC,ELEC_SERVICE,ELEC_CIVIL_SUM,ELEC_ARGRI_FISHING,ELEC_MINING,ELEC_MANUFACT,ELEC_INDSUM
2014-06-01,2.32521647058824,2.01289117647059,2.88604941176471,-0.56525,5.62875,6.55918,2.96233,1.58769,3.23454,664492,7753801,12615829,39346,2009747,1210846,17676267,593529,749453,16327505,5781.0,37855377,4963802,1608592,9554942,16127336,940110,130390,20657541,21728041
2014-07-01,2.64456352941177,2.31868,3.23678,-0.59332,5.58772,6.52107,2.93311,1.57123,3.203962,721890,9052746,13400450,50722,2078662,1236419,19870813,875509,769813,18163341,62150.0,40010750,5089881,1800994,10348376,17239251,928066,132453,21710980,22771499
2014-08-01,2.53556,2.27115529411765,3.09033823529412,-0.59458,5.59671,6.54743,2.9489,1.57774,3.21524,830672,7274850,14003858,39509,2147577,1261992,19126390,249569,760461,18116361,48025.0,40047644,5691995,1801628,10984554,18478177,1103631,124384,20341451,21569466
2014-09-01,2.27092823529412,1.86236588235294,2.81549470588235,-0.52923,5.61421,6.56782,2.97619,1.59196,3.24419,797912,8752371,12352438,47067,2216492,1287565,16152217,394284,617652,15140281,33900.0,38174482,5213918,1680856,10044700,16939474,1084576,116293,20034139,21235008
2014-10-01,1.64957117647059,1.11085882352941,2.24194176470588,-0.20983,5.66587,6.61129,3.0574,1.63629,3.352204,690368,9110062,13015765,49746,2285407,1313138,16440325,199530,582605,15658190,19775.0,37828850,4810050,1558647,9276718,15645415,913022,135148,21135265,22183435
2014-11-01,1.00946647058824,0.496045882352941,1.55134647058824,0.21732,5.72575,6.64898,3.1518,1.70068,3.488906,573970,9559193,12041536,51595,2354322,1338711,17254163,267114,767371,16214027,5650.0,38743663,5160676,1689121,10014815,16864612,1348320,141184,20389547,21879051
2014-12-01,-0.0340735294117647,-0.51036,0.59402705882353,0.81363,5.88241,6.73195,3.33173,1.86103,3.72415,588381,12130881,13684392,56432,2423237,1364284,19530009,507755,769956,18166648,85650.0,42638778,5422853,2167226,12125132,19715211,1268514,147381,21507671,22923566
2015-01-01,0.103346470588235,-0.427835882352941,0.711345294117647,0.74204,5.85909,6.71923,3.3063,1.85095,3.695522,547297,10157844,14219729,51511,2492152,1389857,19981160,565283,747773,18595501,72603.0,44330921,5750706,2188440,13380101,21319247,1415014,134871,21461790,23011674
2015-02-01,0.263543529411765,-0.488730588235294,0.835872352941176,0.65872,5.84316,6.70377,3.27085,1.82524,3.660348,491051,8389732,12085324,47119,2080104,1222329,17655058,611868,650190,16346181,46819.0,41745315,5747780,2057487,12733126,20538393,1409754,116543,19680624,21206921
2015-03-01,0.767835882352941,0.0978447058823529,1.63254176470588,0.3682,5.77645,6.6621,3.18031,1.74722,3.546856,525057,9495291,13053018,72461,1911254,1462182,19147935,1490624,703659,16953652,23446.5,41153521,5019732,1919230,11175488,18114450,1225903,126945,21686223,23039072
2015-04-01,1.42053882352941,0.978118823529412,2.31018411764706,-0.05535,5.71125,6.62723,3.08077,1.66099,3.404978,429649,8014525,13015704,56829,1575627,1383634,17006886,782872,597629,15626311,74.0,39765058,5227736,1750049,10339561,17317346,1077827,139756,21230129,22447712
2015-05-01,2.01028647058824,1.44688470588235,2.81603764705882,-0.36658,5.65572,6.57113,3.00151,1.61265,3.294886,458427,7696793,12591490,65980,1467888,1470631,17006381,410329,644195,15950787,1070.0,37865478,4910346,1565839,9366492,15842678,917512,133752,20971536,22022800
2015-06-01,2.38737588235294,1.92098588235294,2.99693941176471,-0.54316,5.63285,6.56297,2.95788,1.58996,3.2401,359879,7809964,13516245,45227,1404024,1425380,16999332,250789,716365,16032178,1261.2,38335958,5026818,1629013,9676244,16332076,952045,132045,20919792,22003883
2015-07-01,2.65172941176471,2.25324470588235,3.25373235294118,-0.57746,5.59822,6.54073,2.93792,1.57036,3.213954,696354,7283141,15836561,45183,1207524,1476371,18729746,198876,631894,17898976,1452.4,40518694,5154498,1823858,10479751,17458107,939848,134135,21986605,23060588
2015-08-01,2.75803705882353,2.36198705882353,3.36836647058824,-0.57514,5.56985,6.53114,2.92795,1.5656,3.20388,664845,9134407,13282426,51643,1472607,1527339,19557872,389283,666210,18502378,1643.6,40556057,5764256,1824500,11124005,18712761,1117642,125963,20599690,21843295
2015-09-01,2.30564470588235,1.89200588235294,2.81176470588235,-0.52057,5.6211,6.5823,2.97531,1.59371,3.25037,509992,7978850,12789518,46953,1470307,1524743,16636681,367100,560390,15709191,1834.8,38659114,5280110,1702195,10172219,17154524,1098345,117769,20288476,21504591
2015-10-01,1.69789470588235,0.865586470588235,2.19521882352941,-0.19649,5.66359,6.61414,3.0506,1.63213,3.352794,410407,9221264,14364628,41453,1799171,1616812,15884413,549966,430775,14901645,2026.0,38309095,4871115,1578434,9394488,15844037,924613,136864,21403581,22465058
2015-11-01,1.11157117647059,0.355080588235294,1.60484941176471,0.20308,5.71667,6.6458,3.12772,1.68731,3.476116,331042,8035510,14807909,57958,2276498,1331201,17490555,1605408,468437,15404103,12606.0,39235521,5226192,1710565,10141955,17078711,1365437,142976,20648396,22156810
2015-12-01,0.405182352941177,-0.189530588235294,0.96568,0.63086,5.79839,6.69664,3.24838,1.77939,3.630732,372039,7381063,15199864,60847,2861556,1487470,20282155,1599608,620752,17974521,87274.0,43180085,5491697,2194739,12279063,19965499,1284618,149252,21780715,23214585
2016-01-01,-0.0853988235294117,-0.91799,0.689118235294117,0.79128,5.89633,6.7527,3.33175,1.86966,3.728344,612663,9229374,15442312,53924,3119038,1462688,20168366,1654327,726618,17692212,95209.0,44243828,5695491,2195437,13328333,21219260,1518885,149090,21356593,23024568
2016-02-01,0.23147,-0.277428823529412,1.18925882352941,0.68015,5.84531,6.71359,3.28037,1.82529,3.668942,393488,7560544,14164523,50332,2872724,1493391,17809933,1479587,665367,15583167,81812.0,43485609,5784388,2176577,13555546,21516510,1629589,140093,20199417,21969099
2016-03-01,0.845150588235294,0.042394705882353,1.65414647058824,0.32703,5.76834,6.66307,3.17552,1.73723,3.534238,394633,7824229,14602370,61103,2921100,1566148,18384430,1671052,754717,15917455,41206.0,41661050,5006493,2012163,11638871,18657527,1393118,155420,21454986,23003523
2016-04-01,1.55389,1.14988823529412,2.42416941176471,-0.10925,5.69593,6.6196,3.05994,1.64413,3.38207,465714,5105549,15332232,39436,2552247,1613978,16034482,1219227,608532,14206723,33031.5,39950426,5237921,1827624,10763340,17828885,1255568,153668,20712304,22121540
2016-05-01,2.09988058823529,1.54469058823529,2.83545470588235,-0.38991,5.65015,6.58413,2.99793,1.60947,3.290354,634039,5902192,13999369,36210,2499107,1646381,17317173,916228,707050,15693895,24857.0,37926853,4844116,1572572,9688686,16105374,1029368,150546,20641566,21821480
2016-06-01,2.49255294117647,2.01414294117647,3.03597764705882,-0.54683,5.62268,6.55955,2.95486,1.58702,3.235456,517207,7355034,12972156,43310,2365536,1402371,17889400,770046,642000,16477354,16682.5,38836037,4920255,1697457,10126348,16744060,1125783,251250,20714943,22091976
2016-07-01,2.82773,2.48389411764706,3.39828117647059,-0.55395,5.57923,6.52726,2.92654,1.55943,3.207702,904787,8815882,13564652,59852,2270906,1565023,19899986,1154595,731206,18005676,8508.0,42297300,5615444,1984627,11566430,19166501,1097606,112973,21920223,23130802
2016-08-01,3.00005588235294,2.28415647058824,3.47703411764706,-0.48509,5.54161,6.51169,2.91407,1.55103,3.206662,694304,9169252,14651202,53494,2444988,1793549,20308239,785983,735473,18749879,36904.0,44397302,6826237,2037755,12614774,21478766,1299542,111249,21507745,22918536
2016-09-01,2.4564,1.97934647058823,2.98368117647059,-0.53686,5.61066,6.57327,2.9672,1.58689,3.240232,625519,7688983,12681959,41747,2409399,1487903,16898144,470893,502777,15924473,30594.3333333333,41443306,5545471,1851562,11192273,18589306,1207212,119797,21526993,22854002
2016-10-01,1.79947235294118,1.06888235294118,2.45347941176471,-0.23759,5.65725,6.6093,3.0454,1.6289,3.340652,471775,8876180,11657348,47309,2647376,1586830,17361383,892470,453949,16014964,24284.6666666667,37559673,4888823,1588126,9760227,16237176,1009907,105580,20207010,21322497
2016-11-01,0.907872941176471,0.230951176470588,1.60642235294118,0.32544,5.74062,6.66195,3.17856,1.71517,3.524348,438710,10399630,10311719,48499,3109183,1620515,18519917,752568,576788,17172586,17975.0,40422373,5190454,1803415,10567438,17561308,1559377,129066,21172623,22861065
2016-12-01,0.365283529411765,-0.201102352941176,1.14071764705882,0.6354,5.80989,6.70174,3.25886,1.79233,3.639644,480746,8995421,12615263,37980,3325540,1696883,22032025,1287795,656203,20001099,86927.0,44815144,5559529,2359439,13177597,21096564,1518164,130687,22069730,23718580
2017-01-01,0.0366141176470588,-0.601398235294118,0.842334117647059,0.74541,5.87454,6.73643,3.31561,1.84812,3.704022,537783,8858031,13104438,33212,3333007,1890748,21744269,939839,636666,20073852,93912.0,45196953,5818186,2242732,13615459,21676377,1551606,152302,21816668,23520576
2017-02-01,0.201484117647059,-0.334280588235294,1.08550941176471,0.70441,5.84467,6.71232,3.28492,1.82859,3.674982,508101,8197338,12373488,28592,3178849,1767135,19398883,867864,590463,17856992,83564.0,44422400,5908998,2223466,13847567,21980031,1664694,143111,20634564,22442369
2017-03-01,0.767467647058824,0.159914117647059,1.49390411764706,0.36854,5.77865,6.66797,3.18428,1.74743,3.549374,501101,8528033,13174746,44773,3176568,1998202,19588674,173914,465244,18906809,42707.0,42558535,5114346,2055510,11889602,19059458,1423129,158768,21917181,23499078
2017-04-01,1.58600764705882,0.937864705882353,2.47112764705882,-0.10485,5.69836,6.61485,3.06464,1.64998,3.384596,511134,6366272,13301538,49775,2563307,2047508,17170248,191346,462381,16516521,45970.3529411765,40811060,5350759,1866996,10995210,18212965,1282616,156978,21158500,22598094
2017-05-01,2.14887647058824,1.59335117647059,2.96102823529412,-0.39431,5.65362,6.57702,2.99983,1.60923,3.289078,606427,6404771,13670032,61880,2126254,2118033,17827229,144951,405831,17276448,49233.7058823529,38743894,4948471,1606449,9897405,16452325,1051543,153789,21086238,22291570
2017-06-01,2.51330411764706,1.98309941176471,3.22201882352941,-0.50857,5.63006,6.55731,2.95981,1.58558,3.244838,564025,8344309,12493858,30616,2663255,1967847,17360956,294694,256351,16809912,52497.0588235294,39672664,5026250,1734025,10344495,17104770,1150035,256663,21161196,22567894
2017-07-01,3.00308882352941,2.69426,3.59297176470588,-0.54808,5.57173,6.51141,2.92175,1.55301,3.201964,639024,10066993,12223246,51168,2887708,1867669,21907535,556319,274802,21076414,55760.4117647059,43208492,5736415,2027381,11815600,19579396,1121251,115407,22392440,23629098
2017-08-01,2.91835764705882,2.32215941176471,3.55605647058824,-0.52365,5.55582,6.52769,2.93259,1.55854,3.210198,968270,8565189,11914437,57291,2812000,2166269,22461810,333320,369087,21759403,59023.7647058824,45353733,6973292,2081653,12886528,21941473,1327537,113646,21971077,23412260
2017-09-01,2.43024882352941,1.72589529411765,2.89192823529412,-0.49747,5.61536,6.57522,2.98155,1.59132,3.253196,673611,6460298,12332852,24900,2324408,2150780,20216018,237250,215171,19763596,62287.1176470588,42336101,5664935,1891449,11433383,18989767,1233218,122378,21990739,23346335
2017-10-01,1.82313529411765,0.98342,2.51924411764706,-0.24563,5.66361,6.61235,3.04997,1.63171,3.342402,566843,6170071,12108787,44343,2712593,1949959,18814964,159972,280495,18374496,65550.4705882353,38368804,4994141,1622338,9970487,16586966,1031663,107854,20642321,21781838
2017-11-01,0.823657647058824,0.147497058823529,1.71264294117647,0.38453,5.74908,6.66988,3.19157,1.72613,3.544238,451346,9743249,11291469,39737,3794708,2066665,18633475,320982,221807,18090686,68813.8235294118,41293174,5302270,1842265,10795088,17939623,1592970,131846,21628735,23353551
2017-12-01,0.0183764705882352,-0.594339411764706,0.751770588235294,0.75892,5.88406,6.73992,3.31422,1.8473,3.708884,467508,11914436,10437833,47059,4621808,2154548,22207479,1004318,248312,20954849,72077.1764705882,45780576,5679295,2410267,13461476,21551038,1550869,133502,22545168,24229539
2018-01-01,-0.216484705882353,-1.06608411764706,0.576274705882353,0.79777,5.92746,6.76687,3.35555,1.89772,3.749074,483828,12108475,9825819,50504,4720864,2217656,23884063,1242528,138529,22503006,75340.5294117647,48361740,6136060,2512533,15245188,23893781,1734393,124326,22609240,24467959
2018-02-01,0.0181594117647058,-0.814791764705882,0.861720588235294,0.7357,5.88478,6.7403,3.31436,1.8584,3.706708,439931,9923192,8791258,46824,4008991,2010480,21162663,728850,124209,20309604,78603.8823529412,46749816,6221352,2459523,15366249,24047124,1839290,113269,20750133,22702692
2018-03-01,0.99836294117647,0.198338823529412,1.97017235294118,0.25199,5.76829,6.66175,3.15423,1.71484,3.51022,463175,11236716,9243306,39894,3852420,2286051,20065042,778897,91053,19195092,81867.2352941177,42936450,5325911,2087112,12468301,19881324,1477822,121598,21455706,23055126
2018-04-01,1.58077882352941,0.738973529411765,2.51491764705882,-0.05065,5.7041,6.61865,3.0749,1.6514,3.39968,498525,10297755,9422492,42687,3795545,2387953,16666255,179362,125856,16361037,85130.5882352941,42032551,5452621,1870357,11462486,18785464,1299131,125971,21821985,23247087
2018-05-01,2.11597,1.44894352941176,2.86910235294118,-0.34269,5.66615,6.58981,3.00429,1.61187,3.305886,791285,9351017,11368423,53744,3589020,2130789,16966968,273735,136674,16556560,88393.9411764706,40530519,5108532,1697216,10641683,17447431,1082535,123668,21876885,23083088
2018-06-01,2.62932470588235,2.14292470588235,3.43462470588235,-0.51157,5.62737,6.55545,2.95589,1.58249,3.241926,732141,9610426,11303421,55790,3442412,2123395,17165670,247069,203983,16714619,91657.2941176471,41045645,5264769,1797238,11173512,18235519,1156084,123942,21530100,22810126
2018-07-01,3.19131588235294,2.62140705882353,3.81689705882353,-0.45778,5.55607,6.49905,2.91385,1.54696,3.21163,808818,9994119,13052206,55121,3683450,2264756,22123161,577566,391382,21154213,94920.6470588235,44029950,5871826,2040130,12313721,20225677,1169275,121525,22513473,23804273
2018-08-01,3.27152235294118,2.77808823529412,3.96453941176471,-0.4302,5.54231,6.50958,2.90375,1.54551,3.21419,700210,10140520,12752550,45651,3656184,2409005,23501581,635700,411523,22454358,98184.0,49532098,8604195,2252486,14439190,25295871,1667481,117746,22451000,24236227
2018-09-01,2.47696294117647,1.81597529411765,3.02420588235294,-0.47797,5.62216,6.58002,2.98002,1.59643,3.260132,712912,7057598,11074114,38791,2661668,2365382,19566264,180028,341558,19044678,101447.352941176,43729300,6395701,1995910,12244960,20636571,1389197,113432,21590100,23092729
2018-10-01,1.61405823529412,0.960210588235294,2.35803882352941,-0.06619,5.68129,6.62391,3.0836,1.65316,3.395154,508977,8861166,12082871,28678,3632619,2396478,17356289,431253,281785,16643251,104710.705882353,39977730,5125615,1668728,10328707,17123050,1100228,122428,21632024,22854680
2018-11-01,1.04038352941176,0.377932941176471,1.78409294117647,0.2659,5.73001,6.66114,3.16086,1.70641,3.504864,531201,8307334,12158328,34680,4635579,2263633,18008393,189515,236031,17582847,107974.058823529,41905476,5442897,1872158,11203810,18518865,1668735,135572,21582304,23386611
2018-12-01,0.169285294117647,-0.582552352941177,1.13357117647059,0.69498,5.84939,6.72972,3.2983,1.82955,3.680388,599450,9947287,12430474,36089,5354169,2321094,21031937,380745,194458,20456734,111237.411764706,45317885,5737751,2315184,13095218,21148153,1541918,134903,22492911,24169732
2019-01-01,0.090945294117647,-0.489590588235294,0.770012352941176,0.72846,5.86011,6.72639,3.30583,1.84808,3.693774,544397,10371629,12256406,44046,5208249,2534888,21809102,320443,274232,21214427,114500.764705882,48644909,6246092,2490071,15031093,23767256,1801466,131193,22944994,24877653
2019-02-01,0.316497647058824,-0.250701764705882,1.16902764705882,0.61754,5.82241,6.7035,3.26986,1.81516,3.645694,471035,8601014,11033718,41055,4349394,2309810,18017636,111795,241826,17664015,117764.117647059,44353990,6141410,2212197,14063530,22417137,1783153,109407,20044293,21936853
2019-03-01,0.952081764705882,0.301757058823529,1.86909941176471,0.31742,5.75461,6.6566,3.16589,1.72985,3.524874,450895,8624120,14033501,42094,4683527,2830206,16449458,584556,233613,15631289,121027.470588235,43089013,5350982,2043806,12117247,19512035,1489767,123191,21964020,23576978
2019-04-01,1.48579647058824,0.755276470588235,2.51927235294118,-0.0176,5.7176,6.62878,3.08767,1.67183,3.417656,529753,9146314,14149570,47491,3468990,2641080,13887712,302828,195426,13692286,124290.823529412,42440870,5603580,1987117,11742744,19333441,1393877,129241,21584311,23107429
2019-05-01,2.28992882352941,1.55619117647059,3.20162882352941,-0.37652,5.65046,6.5787,3.00053,1.61505,3.293644,539847,8464773,14771049,32679,3022951,3080461,14372617,21100,174555,14176961,127554.176470588,40708218,5213450,1737244,10778169,17728863,1188195,124602,21666558,22979355
2019-06-01,2.62232176470588,2.10435764705882,3.37015764705882,-0.49321,5.63192,6.56352,2.96558,1.59346,3.252254,480573,7425385,13582797,43840,2709566,2661349,16827183,2469,226332,16598382,130817.529411765,40620016,5294324,1802440,11059419,18156183,1225693,121321,21116819,22463833
2019-07-01,3.03783176470588,2.67989764705882,3.69918764705882,-0.51455,5.59512,6.53587,2.93362,1.57147,3.224306,567096,9806471,11677950,51928,3314800,2724744,21554466,54053,274668,21225746,134080.882352941,42966423,5609729,1988444,12080987,19679160,1218032,124549,21944682,23287263
2019-08-01,3.22577647058824,2.71319588235294,3.84394764705882,-0.4793,5.55658,6.51563,2.92089,1.55829,3.214418,600751,10117258,12196916,54145,3484182,3054797,22083648,102997,270457,21710194,137344.235294118,47558698,7587965,2156318,13780269,23524552,1526133,117458,22390555,24034146
2019-09-01,2.69732705882353,2.02532764705882,3.27008176470588,-0.49788,5.60852,6.56712,2.96723,1.58791,3.24658,565558,7889988,10320798,38959,3067914,2418745,20024268,20805,183396,19820067,140607.588235294,43649517,6648797,2041721,12459808,21150326,1479460,111080,20908651,22499191
2019-10-01,2.00270823529412,1.26637058823529,2.74888058823529,-0.24486,5.65838,6.60812,3.0399,1.62994,3.338296,546239,7856549,10599853,86178,3590316,2223097,19128814,119892,136103,18872820,143870.941176471,40623056,5415086,1802605,10932523,18150214,1151917,126561,21194364,22472842
2019-11-01,1.10921294117647,0.42388,1.96886411764706,0.2891,5.72285,6.65438,3.15245,1.69935,3.503626,451366,9723628,10227944,61513,3954941,1953644,18166831,22348,171733,17972750,147134.294117647,41111913,5519641,1866077,11150869,18536587,1593169,134096,20848061,22575326
2019-12-01,0.385750588235294,-0.323443529411765,1.19554764705882,0.625,5.81353,6.70712,3.25789,1.78814,3.638336,499554,12261679,11059168,34984,5203266,2093435,18596693,482019,209885,17904789,150397.647058824,44732114,5824352,2330107,13113867,21268326,1453804,139816,21870168,23463788
2020-01-01,0.38825,-0.205698235294118,1.29540176470588,0.61824,5.82243,6.7024,3.25477,1.79268,3.638104,538526,11711215,11898121,25877,5222994,1977227,17817915,23371,229679,17411203,153661.0,46326914,6260807,2391443,14279401,22931651,1656826,127894,21610543,23395263
2020-02-01,0.488258235294118,-0.423658235294118,1.36892470588235,0.54242,5.81369,6.69587,3.24052,1.78708,3.615916,528194,10292552,12690402,23374,4486971,2271928,15531694,10102,214361,15263871,43360.0,44498866,6272697,2188730,13711796,22173223,1644481,122954,20558208,22325643
2020-03-01,1.02836058823529,0.291699411764706,2.02155,0.26552,5.75646,6.65685,3.15514,1.72357,3.511508,533795,10163447,14463259,25248,4431206,2910051,12982284,35125,103669,12843489,32964.6666666667,42870787,5873037,1934168,12057683,19864888,1463458,127250,21415191,23005899
2020-04-01,1.39932,0.793752352941177,2.46246,0.05547,5.72578,6.63467,3.10637,1.68798,3.442054,511077,6812115,13688789,29962,3428726,3071885,14102437,64966,129360,13908111,22569.3333333333,40475291,5928230,1707567,11084023,18719820,1355768,131670,20268033,21755471
2020-05-01,2.22797117647059,1.69354411764706,3.06384882352941,-0.33926,5.66548,6.58986,3.00751,1.61595,3.307908,562305,5729510,15257951,25961,2861903,2610678,13901687,4681,203416,13681416,12174.0,38327716,5564985,1611359,10477399,17653743,1218310,119051,19336612,20673973
2020-06-01,2.87147352941176,2.33205470588235,3.64234,-0.49172,5.61675,6.54701,2.9506,1.58258,3.241044,512666,7494786,14069176,36005,2740991,2405765,15782619,43459,266268,15500385,15966.0,39752892,5758492,1782625,11238539,18779656,1255708,121045,19596483,20973236
2020-07-01,2.87318529411765,2.54526823529412,3.54486470588235,-0.5232,5.62103,6.56242,2.95481,1.58464,3.23994,612324,8179533,13720945,27539,3167564,2156031,18113457,82237,274849,17827131,11477.0,42067819,5986731,1961211,11960078,19908020,1199920,122121,20837758,22159799
2020-08-01,3.34173235294118,3.07223823529412,3.94941470588235,-0.52038,5.55479,6.50341,2.91789,1.55535,3.202212,1074388,10603489,12526259,39266,3479530,2697249,19959998,121015,155300,19568516,115167.0,44599216,7171231,2112628,12968200,22252059,1432700,110871,20803586,22347157
2020-09-01,2.62388764705882,2.04071235294118,3.31703352941176,-0.48046,5.62159,6.57738,2.98076,1.59811,3.259476,880238,9780155,9292564,40082,3049505,2718018,18228194,515236,17746,17653756,41455.0,45110794,7643034,1993412,12489373,22125819,1535383,124192,21325400,22984975
2020-10-01,1.84450529411765,1.09263,2.55431058823529,-0.14824,5.67245,6.61732,3.06704,1.64228,3.37017,473979,9393692,13468311,36319,3030188,2896983,13625540,109619,10420,13494382,11118.0,39065310,5598894,1688593,10438455,17725942,1164339,121749,20053280,21339368
2020-11-01,1.14911941176471,0.389722352941176,2.11449294117647,0.23138,5.73286,6.65465,3.1524,1.70088,3.494434,424738,9343792,14048115,43054,4412968,2612808,13868808,245122,258801,13364885,96683.0,41147027,5821666,1909100,10989999,18720765,1580276,156931,20689055,22426262
2020-12-01,0.150617647058824,-0.71933,0.909789411764706,0.67354,5.86844,6.73079,3.29658,1.83258,3.680386,496020,12254957,15059831,51986,5254718,2727885,15511381,374707,230340,14724087,182248.0,45027083,6193771,2342069,12749047,21284887,1529490,166372,22046334,23742196
